Company_name,Company_website,Practitioner_names,url,Company_address
"
	Seaview Orthopaedics – Brick",http://www.seaviewortho.com/brick-office/,"Andrew Nelson, MD ",https://concussioncareproviders.com/listing/seaview-orthopaedics-brick/,"
	1640 Route 88 West Brick, NJ 08724"
"
	Seaview Orthopaedics – Barnegat",http://www.seaviewortho.com/barnegat-office/,"Andrew Nelson, MD ",https://concussioncareproviders.com/listing/seaview-orthopaedics-barnegat/,"
	500 Barnegat Blvd, Barnegat, NJ 08005, USA"
"
	Southern California Orthopedic Institute",https://blechermd.com/,"Andrew Blecher, MD ",https://concussioncareproviders.com/listing/southern-california-orthopedic-institute-2/,"
	436 N. Bedford Dr, Suite 202 Beverly Hills, CA 90210"
"
	Total Orthopedics and Sports Medicine",https://www.totalorthosportsmed.com/?utm_source=GMBSocialClimb&utm_medium=TotalOrthopedics&SportsMedicine,"Brett Spain, DO, FAOASM ",https://concussioncareproviders.com/listing/total-orthopedics-and-sports-medicine-2/,"
	115 Eileen Way, Syosset, NY 11791, USA"
"
	Total Orthopedics and Sports Medicine",https://www.totalorthosportsmed.com/?utm_source=GMBSocialClimb&utm_medium=TotalOrthopedics&SportsMedicine,"Brett Spain, DO, FAOASM ",https://concussioncareproviders.com/listing/total-orthopedics-and-sports-medicine-3/,"
	2103 Deer Park Avenue, Deer Park, NY 11729, USA"
"
	Long Beach Memorial Primary Care Sports Medicine",https://www.memorialcare.org/locations/memorialcare-medical-group-long-beach-sports-medicine,Joshua Snodgrass ,https://concussioncareproviders.com/listing/long-beach-memorial-primary-care-sports-medicine-2/,"
	2888 Long Beach Blvd. Suite 325 Long Beach, California 90806, United States"
"
	West Coast Sports Institute",https://westcoastdocs.com/,"Chris Chung, MD ",https://concussioncareproviders.com/listing/west-coast-sports-institute-2/,"
	900 Lafayette Street, Suite 105, Santa Clara, CA, USA"
"
	Southern California Orthopedic Institute",http://www.scoi.com/,"Andrew Blecher, MD ",https://concussioncareproviders.com/listing/southern-california-orthopedic-institute-3/,"
	24051 Newhall Ranch Road, Valencia, CA 91354, USA"
"
	West Coast Sports Institute",https://westcoastdocs.com/,"Chris Chung, MD ",https://concussioncareproviders.com/listing/west-coast-sports-institute-3/,"
	2250 Hayes St, #208, San Francisco, CA 95125"
"
	Premier Health",https://www.premierhealthplan.org/Providers/,"Karen Shafer, MD, JD ",https://concussioncareproviders.com/listing/premier-health-2/,"
	110 North Main Street, Dayton, OH, USA"
"
	Franciscan Physician Network",https://www.franciscanhealth.org/healthcare-facilities/-171,"Jamie Barton, NP ",https://concussioncareproviders.com/listing/franciscan-physician-network-3/,"
	1640 Crawfordsville Square Drive, Crawfordsville, Indiana 47933, United States"
"
	Baptist Memorial Health Care Corporation",http://www.baptistonline.org/contact-us/,Brandon Baughman ,https://concussioncareproviders.com/listing/baptist-memorial-health-care-corporation/,"
	350 N Humphreys Blvd, Memphis, TN, USA"
"
	Texas Children’s Hospital",https://www.texaschildrens.org/departments/texas-childrens-hospital-woodlands,Kristin Ernest ,https://concussioncareproviders.com/listing/texas-childrens-hospital-2/,"
	17580 Interstate 45, The Woodlands, TX 77384, United States"
"
	The City Hospital Association, dba, East Liverpool City Hospital",https://www.elch.org/,"Kimberly Jackson, DO ",https://concussioncareproviders.com/listing/the-city-hospital-association-dba-east-liverpool-city-hospital/,"
	425 W 5th St, East Liverpool, OH, USA"
"
	Sports Medicine Associates of San Antonio",http://sportsmedsa.com/,Eliot Young ,https://concussioncareproviders.com/listing/sports-medicine-associates-of-san-antonio/,"
	21 Spurs Lane, Suite 300, San Antonio, TX, USA"
"
	Butler University Student Health Services",https://www.butler.edu/health-rec,"Maria Fletcher, MD ",https://concussioncareproviders.com/listing/butler-university-student-health-services/,"
	530 West 49th Street, suite 110, Indianapolis, IN, USA"
"
	Stat Med Urgent Care",https://statmed.com/,"Kendra Jacobson, PA ",https://concussioncareproviders.com/listing/stat-med-urgent-care-2/,"
	970 Dewing Avenue #100B, Lafayette, CA 94549, USA"
"
	Concussion Consultants",https://www.centura.org/provider-search/rakesh-khosla-md,"Rocky Khosla, MD ",https://concussioncareproviders.com/listing/concussion-consultants/,"
	1315 Fortino Blvd, Pueblo, CO, USA"
"
	Stat Med Urgent Care",https://statmed.com/,"Kendra Jacobson, PA ",https://concussioncareproviders.com/listing/stat-med-urgent-care-3/,"
	4465 First Street, Livermore, CA 94551, USA"
"
	Stat Med Urgent Care",https://statmed.com/,"Kendra Jacobson, PA ",https://concussioncareproviders.com/listing/stat-med-urgent-care-4/,"
	7667 Amador Valley Blvd, Dublin, CA 94568, USA"
"
	Children’s Mercy Blue Valley",https://www.mercy.com/,"Maria Korth, PhD, CIC ",https://concussioncareproviders.com/listing/childrens-mercy-blue-valley/,"
	6750 West 135th Street, Overland Park, KS 66223, USA"
"
	CentraCare – Carris Health Redwood",https://www.centracare.com/,"Michelle Cilek, MD ",https://concussioncareproviders.com/listing/carris-health-redwood/,"
	1100 E Broadway St, Redwood Falls, MN 56283, United States"
"
	FryeCare Sports Medicine and Concussion Clinic",http://fryecareconcussion.com/,Payton Fennell ,https://concussioncareproviders.com/listing/fryecare-sports-medicine-and-concussion-clinic/,"
	52 12th Ave NE, Hickory, North Carolina 28601, United States"
"
	Memorial Health System – Ohio",https://www.mhsystem.org/,"Tom Bartsokas MD, CIC ",https://concussioncareproviders.com/listing/memorial-health-system-ohio/,"
	401 Matthew Street, Marietta, OH, USA"
"
	Children’s Mercy Village West",https://www.mercy.com/,"Maria Korth, PhD, CIC ",https://concussioncareproviders.com/listing/childrens-mercy-village-west/,"
	1801 N. 98th Street Kansas City, KS 66111"
"
	CSU Stanislaus",http://csustan.edu/,"Sergio Mazon, MD ",https://concussioncareproviders.com/listing/csu-stanislaus-2/,"
	One University Circle, Turlock, CA 95382, United States"
"
	Ortho Georgia",https://www.orthoga.org/,John Sapp ,https://concussioncareproviders.com/listing/ortho-georgia/,"
	3708 Northside Dr, Macon, GA, USA"
"
	Bon Secours Hampton Roads",https://www.bonsecours.com/locations/primary-care-family-medicine/hampton-roads/bon-secours-medical-associates,"Anand Kapur, MD ",https://concussioncareproviders.com/listing/bon-secours-hampton-roads/,"
	828 Healthy Way, Suite 220, Virginia Beach, VA, USA"
"
	University of Maryland Orthopaedic Associates,P.A.",http://www.ummsfoundation.org/site/PageNavigator/about_us.html,Claudia Dal Molin ,https://concussioncareproviders.com/listing/university-of-maryland-orthopaedic-associatesp-a/,"
	110 South Paca Street, Suite 300, Baltimore, MD, USA"
"
	Vail Summit Orthopaedics",https://orthopedic.io/clinic/vail-summit-orthopaedics-frisco-co/,Ernest Braxton ,https://concussioncareproviders.com/listing/vail-summit-orthopaedics/,"
	2472 Patterson Road, Unit 8, Grand Junction, CO, USA"
"
	NYIT College of Osteopathic Medicine Center for Sports Medicine and Wellness",https://www.nyit.edu/medicine/center_for_sports_medicine,Hallie Zwibel ,https://concussioncareproviders.com/listing/nyit-college-of-osteopathic-medicine-center-for-sports-medicine-and-wellness/,"
	P.O. Box 8000, Old Westbury, New York 11568"
"
	Mankato Clinic",http://www.mankatoclinic.com/,Colin Weerts ,https://concussioncareproviders.com/listing/mankato-clinic/,"
	1400 Madison Avenue, Mankato, MN, USA"
"
	Saint Alphonsus Rehab Services (STARS)",http://www.starspt.org/locations/stars-physical-therapy-boise-liberty/,Jason Gage ,https://concussioncareproviders.com/listing/saint-alphonsus-rehab-services-stars/,"
	717 N Liberty Rd, Boise, Idaho 83704"
"
	Florida Orthopaedic Institute",http://floridaortho.com/,"Jeff Sellman, MD ",https://concussioncareproviders.com/listing/florida-orthopaedic-institute/,"
	13020 Telecom Parkway North, Temple Terrace, Florida, USA"
"
	Tiffany Pediatrics",https://tiffanypediatrics.com/,John Tiffany ,https://concussioncareproviders.com/listing/tiffany-pediatrics/,"
	232 E Pine Log Rd, Aiken, SC, USA"
"
	Rocklin Family Practice and Sports Medicine",http://familymedicalpractice.info/,Kuo Ooi ,https://concussioncareproviders.com/listing/rocklin-family-practice-and-sports-medicine/,"
	3104 Sunset Blvd, Suite #2B, Rocklin, CA, USA"
"
	Inova Concussion Program",https://www.inova.org/our-services/inova-concussion-program,Nora Homeyer ,https://concussioncareproviders.com/listing/inova-concussion-program/,"
	44035 Riverside Parkway, Suite 500C, Leesburg, VA, USA"
"
	Northwestern Health Sciences University",https://www.nwhealth.edu/,Stephen Markus ,https://concussioncareproviders.com/listing/northwestern-health-sciences-university/,"
	2501 West 84th Street, Bloomington, MN, USA"
"
	Modera Clinic pllc",https://www.moderaclinic.com/,Trevor Huber ,https://concussioncareproviders.com/listing/modera-clinic-pllc/,"
	10412 Max Ln, Frisco, TX, USA"
"
	ProRehab, PC",https://www.prorehab-pc.com/location/evansville-in-east/,"Thomas Weinzapfel, MD ",https://concussioncareproviders.com/listing/prorehab-pc/,"
	415 Crosslake Drive, Suite B, Evansville, IN, USA"
"
	Plymouth Bay Orthopedic Associates",http://www.pbortho.com,"Brett Teran, DO ",https://concussioncareproviders.com/listing/plymouth-bay-orthopedic-associates/,"
	95 Tremont Street, Duxbury, Massachusetts 02332, United States"
"
	Memorial Hermann – Ironman Sports Medicine",https://www.utphysicians.com/locations/,Summer Ott ,https://concussioncareproviders.com/listing/memorial-hermann-ironman-sports-medicine/,"
	6400 Fannin St, #1620, Houston, TX, USA"
"
	Advanced Medical Group",,Victoria Do ,https://concussioncareproviders.com/listing/advanced-medical-group/,"
	8305 Knight Rd, Houston, TX, USA"
"
	Aspirus Riverview Hospital and Clinics",https://www.aspirus.org/find-a-location/aspirus-riverview-hospital-437,"Lawrence Leibert, MD ",https://concussioncareproviders.com/listing/aspirus-riverview-hospital-and-clinics/,"
	410 Dewey Street, Wisconsin Rapids, WI, USA"
"
	Children’s Hospital of New Orleans",https://www.chnola.org/,"Rebecca Rothbaum, PsyD, MP ",https://concussioncareproviders.com/listing/childrens-hospital-of-new-orleans/,"
	200 Henry Clay Avenue, New Orleans, LA 70118, United States"
"
	AdventHealth Sports Concussion Program",https://www.adventhealthmedicalgroup.com/east-florida/physician/npi/1588980346,"Sonia Millan, MD, DO ",https://concussioncareproviders.com/listing/adventhealth-sports-concussion-program/,"
	120 Cypress Edge Drive, Ste 207, Palm Coast, Florida 32164, United States"
"
	OhioHealth Physician Group – Columbus",https://www.ohiohealth.com/ohiohealth-physician-group/ohiohealth-sports-medicine-physicians/ohiohealth-physician-group-sports-medicine-primary-care-bone-joint-center/,"Austen Musick, DO ",https://concussioncareproviders.com/listing/ohiohealth-physician-group-columbus/,"
	303 East Town Street, Columbus, OH, USA"
"
	OhioHealth Physician Group – Lexington",https://www.ohiohealth.com/ohiohealth-physician-group/ohiohealth-sports-medicine-physicians/,"Brandon Crouch , MD ",https://concussioncareproviders.com/listing/ohiohealth-physician-group-lexington/,"
	375 W Main St, Lexington, OH 44904, USA"
"
	OhioHeath Physician Group – Pickerington",https://www.ohiohealth.com/ohiohealth-physician-group/ohiohealth-sports-medicine-physicians/max-sports-medicine-pickerington/,"Monique Brady, MD ",https://concussioncareproviders.com/listing/ohioheath-physician-group-pickerington/,"
	1010 Refugee Road, Pickerington, OH, USA"
"
	OhioHealth Physician Group – Hilliard",https://www.ohiohealth.com/ohiohealth-physician-group/ohiohealth-sports-medicine-physicians/max-sports-medicine-hilliard/,"Austen Musick, DO ",https://concussioncareproviders.com/listing/ohiohealth-physician-group-hilliard/,"
	4343 All Seasons Drive, Hilliard, OH, USA"
"
	OhioHealth Physician Group – Columbus",https://www.ohiohealth.com/ohiohealth-physician-group/ohiohealth-neurological-physicians/ohiohealth-neurological-physicians-columbus-e-state-st/,"Austen Musick, DO ",https://concussioncareproviders.com/listing/ohiohealth-physician-group-columbus-3/,"
	285 East State Street, Columbus, OH, USA"
"
	OhioHealth Physician Group – Westerville",https://www.ohiohealth.com/ohiohealth-physician-group/ohiohealth-sports-medicine-physicians/max-sports-medicine-westerville/,"Austen Musick, DO ",https://concussioncareproviders.com/listing/ohiohealth-physician-group-westerville/,"
	300 Polaris Parkway Suite 2150, Westerville, OH, USA"
"
	OhioHealth Physician Group – Athens",https://www.ohiohealth.com/ohiohealth-physician-group/ohiohealth-orthopedic-surgeons/opg-heritage-college-orthopedics-sports-medicine-athens/,"Austen Musick, DO ",https://concussioncareproviders.com/listing/ohiohealth-physician-group-athens/,"
	75 Hospital Drive, Athens, OH, USA"
"
	OhioHealth Physician Group – Dublin",https://www.ohiohealth.com/ohiohealth-physician-group/ohiohealth-sports-medicine-physicians/max-sports-medicine-dublin/,"Austen Musick, DO ",https://concussioncareproviders.com/listing/ohiohealth-physician-group-dublin/,"
	6955 Hospital Drive, Dublin, OH, USA"
"
	OhioHealth Physician Group – New Albany",https://www.ohiohealth.com/ohiohealth-physician-group/our-specialties/primary-care/our-locations/new-albany/,"Darrin Bright, MD ",https://concussioncareproviders.com/listing/ohiohealth-physician-group-new-albany/,"
	5868 North Hamilton Road, New Albany, OH, USA"
"
	Enloe Medical Center",https://www.enloe.org/,"Amber Keenan, NP ",https://concussioncareproviders.com/listing/enloe-medical-center/,"
	1531 Esplanade, Chico, CA 95926, United States"
"
	Kings Daughters Hospital",https://www.kdhmadison.org/,"Mark Totten, MD, DO ",https://concussioncareproviders.com/listing/kings-daughters-hospital/,"
	1373 E. SR 62 Madison, IN 47250, United States"
"
	Carteret Comprehensive Medical Care, PC",https://theccmc.com/comprehensive-medical-care/,"Gerald Vernon, DO ",https://concussioncareproviders.com/listing/carteret-comprehensive-medical-care-pc/,"
	311 Spotswood Englishtown Rd, Monroe Township, NJ, USA"
"
	Voytik Center for Orthopedic Care",https://voytik.com/,"Gary Voytik, DO ",https://concussioncareproviders.com/listing/voytik-center-for-orthopedic-care/,"
	3913 Georgetown Rd NW, Cleveland, TN 37312, USA"
"
	Kettering Health Network, Springfield Center",http://www.ketteringphysiciannetwork.org/,"Mark Roberto, MD ",https://concussioncareproviders.com/listing/kettering-health-network-springfield-center/,"
	3250 Middle Urbana Rd, Springfield, OH 45502, United States"
"
	Fairfield Memorial Hospital",https://www.fairfieldmemorial.org/,"Ross Herdes, NP-C ",https://concussioncareproviders.com/listing/fairfield-memorial-hospital/,"
	303 NW 11th St, Fairfield, IL 62837, United States"
"
	Prevea Health",https://www.prevea.com/,"Amy Romandine Kratz, MD ",https://concussioncareproviders.com/listing/prevea-health/,"
	2502 S Ashland Ave, Green Bay, WI, USA"
"
	Canadian Sport Institute",https://alpinecanada.org/about/contact,"Madeline Cosh, ATC/LAT/CAT(C) ",https://concussioncareproviders.com/listing/canadian-sport-institute/,"
	151 Canada Olympic Road SW Calgary, Alberta T3B6B7, Canada"
"
	Riverview Health Physicians Orthopedics & Sports Medicine",https://www.riverview.org/locations/city/westfield/,"Jenna Walls, MD ",https://concussioncareproviders.com/listing/riverview-health-physicians-orthopedics-sports-medicine/,"
	17600 Shamrock Boulevard, Suite 400A, Westfield, IN 46074, United States"
"
	Cleveland Clinic",https://my.clevelandclinic.org/locations/directions/240-sports-health-center,"Richard Figler, MD, DO ",https://concussioncareproviders.com/listing/cleveland-clinic/,"
	5555 Transportation Boulevard, Garfield Heights, OH 44125, United States"
"
	Athletico",,"Adam Bennett, MD, DO ",https://concussioncareproviders.com/listing/athletico-5/,"
	1225 Colgate Street, Wilmette, IL 60091, United States"
"
	Wellspan Neurology",https://www.wellspan.org,"Kevin Valvano, DO ",https://concussioncareproviders.com/listing/wellspan-health-2/,"
	228 St. Charles Way, Suite 220, York, PA 17403, United States"
"
	Banner Health",https://www.bannerhealth.com,"Lauren Rudolph, MD ",https://concussioncareproviders.com/listing/banner-health/,"
	1801 16th Street, Greeley, Colorado 80631, United States"
"
	Ochsner Clinic Foundation",https://www.ochsner.org/,"Aaron Karlin, MD ",https://concussioncareproviders.com/listing/ochsner-clinic-foundation/,"
	1201 Dickory Ave, Harahan, LA 70123, United States"
"
	ConcussionHQ",http://www.epmg.com/,"Kirk Schultz, PA-C ",https://concussioncareproviders.com/listing/epmg-sparrow-hospital-emergency-department/,"
	48875 Hayes Road, Shelby Charter Township, MI, USA"
"
	OSS Health",https://osshealth.com/project/york-office-urgent-care/,"Abbie Kelley, DO ",https://concussioncareproviders.com/listing/oss-health/,"
	1855 Powder Mill Road, York, PA, USA"
"
	Lincoln Orthopedic Center",https://www.bryanhealth.com/locations/profile/?id=112,"Douglas Tewes, MD ",https://concussioncareproviders.com/listing/lincoln-orthopedic-center/,"
	6900 A St, Lincoln, NE 68506, United States"
"
	Carolinas Healthcare System",https://atriumhealth.org/locations/carolinas-medical-center,"David Price, MD ",https://concussioncareproviders.com/listing/carolinas-healthcare-system/,"
	1000 Blythe Boulevard, Charlotte, NC 28203, United States"
"
	Rehab Doctors (The)",https://www.therehabdoctors.com/,"Christopher Dietrich, MD ",https://concussioncareproviders.com/listing/rehab-doctors-the/,"
	1136 Jackson Blvd, Rapid City, SD 57702, United States"
"
	Colorado Mountain Medical",https://www.cmmhealth.com/colorado-mountain-medical-location-and-hours/,"Eric Olson, MD ",https://concussioncareproviders.com/listing/colorado-mountain-medical/,"
	50 Buck Creek Road #200, Avon, Colorado 81620, United States"
"
	OSS Health",https://osshealth.com/,"Abbie Kelley, DO ",https://concussioncareproviders.com/listing/oss-health-2/,"
	1855 Powder Mill Road, York, PA 17406, United States"
"
	Knoxville Orthopaedic Clinic",http://www.kocortho.com/,"Joshua Johnson, MD ",https://concussioncareproviders.com/listing/knoxville-orthopaedic-clinic-2/,"
	1422 Old Weisgarber Road, Knoxville, TN 37909, United States"
"
	Hendricks Regional Health Sports Medicine (Athlete’s Concussion Alliance)",http://www.hendricksorthosportsmed.com/contact/,"Mark Booher, MD ",https://concussioncareproviders.com/listing/hendricks-regional-health-sports-medicine-athletes-concussion-alliance/,"
	301 Satori Parkway, Avon, IN 46123, United States"
"
	Summit Community Care Clinic",http://www.summitclinic.org/,"Leigh Bowe, NP ",https://concussioncareproviders.com/listing/summit-community-care-clinic-2/,"
	360 Peak One Dr. #100, Frisco, CO 80443, United States"
"
	St. Luke’s Hospital",http://findalocation.sluhn.org/details/976,"Maheep Vikram, MD ",https://concussioncareproviders.com/listing/st-lukes-hospital/,"
	153 Brodhead Rd, Bethlehem, PA 18017, United States"
"
	Wheaton Franciscan Healthcare SE Wisconsin",https://healthcare.ascension.org/Locations/Wisconsin/WIWHE/Sussex-Ascension-Medical-Group-at-Sussex,Mark Bradley DO ,https://concussioncareproviders.com/listing/wheaton-franciscan-healthcare-se-wisconsin/,"
	N64 W24086 Main St, Sussex, WI 53089, United States"
"
	Fort HealthCare",https://www.forthealthcare.com/clinic/fort-healthcare-lake-mills-clinic/,Laurel Runte ,https://concussioncareproviders.com/listing/fort-healthcare/,"
	200 E Tyranena Park Rd, Lake Mills, WI 53551, United States"
"
	Child Neurology Consultants of Austin",https://www.austinregionalclinic.com/clinics/arc-far-west-medical-tower,"Michael Reardon, MD ",https://concussioncareproviders.com/listing/child-neurology-consultants-of-austin/,"
	6811 Austin Center Blvd #400, Austin, TX 78731, United States"
"
	Indiana Sports & Medical Science Institute",https://www.franciscanhealth.org/healthcare-facilities/franciscan-health-franciscan-point-88,"Timothy Mullally, DO ",https://concussioncareproviders.com/listing/indiana-sports-medical-science-institute/,"
	12800 Mississippi Parkway, Crown Point, IN 46307, United States"
"
	Pediatric Healthcare Associates",https://www.pha4kids.com/clinics/fairfield-center/,"Sonja Vindheim, DO ",https://concussioncareproviders.com/listing/pediatric-healthcare-associates/,"
	50 Unquowa Place, Fairfield, CT 06824, USA"
"
	Mercy Health – Youngstown",https://www.mercy.com/,Stephanie Kopey ,https://concussioncareproviders.com/listing/mercy-health-youngstown/,"
	1044 Belmont Ave. Youngstown, Ohio 44501"
"
	Eisenhower Health Sports Medicine Program",https://eisenhowerhealth.org/health-services/other-health-services/eisenhower-health-centers/eisenhower-george-and-julia-argyros-health-center/,"Stephen Steele, DO, FAOASM ",https://concussioncareproviders.com/listing/eisenhower-health-sports-medicine-program/,"
	45280 Seeley Drive, La Quinta, California 92253, United States"
"
	Tidelands Health",https://www.tidelandshealth.org/locations/profile/murrellsinletorthopedics/,"Scott Ellison, MD ",https://concussioncareproviders.com/listing/tidelands-health-3/,"
	4040 HWY 17 Bypass, SUITE 101 Murrells Inlet, SC 29537, United States"
"
	Ayrfield Medical Practice",http://www.ampk.ie/,Tadhg Crowley ,https://concussioncareproviders.com/listing/ayrfield-medical-practice/,"
	Granges Rd, Gardens, Kilkenny, R95 P2EF, Ireland"
"
	Aurora BayCare Sports Medicine",http://www.aurorabaycare.com/sportsmedicine,"Todd Bruss, PA-C, ATC, CSCS ",https://concussioncareproviders.com/listing/aurora-baycare-sports-medicine/,"
	1160 Kepler Dr, Green Bay, WI 54311, United States"
"
	Sioux Falls Specialty Hospital",https://www.sfsh.com/,"Bonnie Bleeker, PA ",https://concussioncareproviders.com/listing/sioux-falls-specialty-hospital/,"
	910 E 20th St, Sioux Falls, SD 57105, USA"
"
	The Center Orthopedic & Neurosurgical Care & Research",http://www.thecenteroregon.com,"Viviane Ugalde, MD ",https://concussioncareproviders.com/listing/the-center-orthopedic-neurosurgical-care-research/,"
	2200 NE Neff Rd, Bend, OR 97701, United States"
"
	OSS Health",https://osshealth.com/,"Brady Wahlberg, DO ",https://concussioncareproviders.com/listing/oss-health-3/,"
	1855 Powder Mill Road York PA 17406"
"
	Reconstructive Orthopedic",https://www.reconstructiveortho.com/locations,"Daniel Evering, MD ",https://concussioncareproviders.com/listing/reconstructive-orthopedic/,"
	4a Eves Drive Suite 100, Marlton, NJ, USA"
"
	Family Health West",https://fhw.org/,"Ellen Price, DO ",https://concussioncareproviders.com/listing/family-health-west/,"
	300 West Ottley Avenue, Fruita, CO, USA"
"
	Concussion Consultants at Centura",https://www.centura.org/provider-search/rakesh-khosla-md,"Rocky Khosla, MD ",https://concussioncareproviders.com/listing/concussion-consultants-at-centura/,"
	1315 Fortino Blvd, Pueblo, CO, USA"
"
	Performance Neuropsychology",https://www.performancenp.com/contact-information,"Mark Barisa, PhD ",https://concussioncareproviders.com/listing/baylor-institute-for-rehabilitation-2/,"
	7460 Warren Pkwy, Frisco, TX 75034"
"
	Top Tier Sports Medicine",http://www.toptiersportsmed.com/locations/,"Bruce Thomas, MD ",https://concussioncareproviders.com/listing/top-tier-sports-medicine/,"
	6300 North Wickham Road Suite133B, Melbourne, FL, USA"
"
	Facey Medical Group",https://www.facey.com/location-directory/v/valencia-specialty-womens-center,"Roy Kim, MD ",https://concussioncareproviders.com/listing/facey-medical-group/,"
	23803 McBean Parkway, Suite 101, Valencia, CA, USA"
"
	Columbus Regional Health",https://iuhealth.org/find-locations/southern-indiana-physicians-family-amp-internal-medicine-iu-health-family-internal-medicine-103-w-willow-st,"Timothy Von Fange, MD ",https://concussioncareproviders.com/listing/columbus-regional-health/,"
	103 Willow Street, Suite B, Nashville, IN, USA"
"
	Myrtue Medical Center",http://www.myrtuemedical.org,"Denise Suedkamp, PA ",https://concussioncareproviders.com/listing/myrtue-medical-center/,"
	1213 Garfield Ave, Harlan, IA, USA"
"
	Thomas Sullivan, Ph.D.",http://www.thomassullivanphd.com/contact.html,"Thomas Sullivan, PhD ",https://concussioncareproviders.com/listing/thomas-sullivan-ph-d/,"
	2810 Mack Road, Fairfield, OH, USA"
"
	Murfreesboro Medical Clinic Pediatrics – Concussion",https://www.mmclinic.com/www/physician-detail/25/view/37/pediatrics/derek-k.-johnson--m.d,"Derek Johnson, MD ",https://concussioncareproviders.com/listing/murfreesboro-medical-clinic/,"
	1272 Garrison Dr, Murfreesboro, TN 37129, USA"
"
	Blount Physician Group",https://blountmemorial.org/,"Travis Groth, DO ",https://concussioncareproviders.com/listing/blount-physician-group/,"
	907 E Lamar Alexander Pkwy, Maryville, TN, USA"
"
	Urgent Care of York",https://urgentcareofnebraska.com/urgent-care-of-york/,"Ronda Clark, PA ",https://concussioncareproviders.com/listing/urgent-care-of-york/,"
	309 South Lincoln Avenue, York, NE, USA"
"
	Virginia Spine Institute",https://www.spinemd.com/index.php,"Sommer Ebdlahad, MD ",https://concussioncareproviders.com/listing/virginia-spine-institute/,"
	11800 Sunrise Valley Drive, #600 Reston, VA, USA"
"
	Aptiva Health",https://www.aptivahealth.com/contact,"Brock Hardin, MD ",https://concussioncareproviders.com/listing/aptiva-health/,"
	3615 Newburg Road, Louisville, KY, USA"
"
	The MetroHealth System",https://www.metrohealth.org/locations/main-campus,"Heather Rainey, MD ",https://concussioncareproviders.com/listing/the-metrohealth-system/,"
	2500 Metrohealth Drive, Cleveland, OH, USA"
"
	Allina Health River Falls",https://account.allinahealth.org/locations/56,"Jacob Wessels, MD ",https://concussioncareproviders.com/listing/allina-health-river-falls/,"
	8611 W Point Douglas Rd S, Cottage Grove, MN, USA"
"
	St. Vincent Anderson Regional Hospital",https://ciocenter.com/our-locations/anderson/,"Kile Carter, MD ",https://concussioncareproviders.com/listing/st-vincent-anderson-regional-hospital/,"
	2610 Enterprise Drive, Anderson, IN, USA"
"
	UPMC Hanover",https://www.pinnaclehealth.org/locations/office/7993-hanover-medical-group-adult-medicine-multi-specialty-group,"Bryan Hess, MD ",https://concussioncareproviders.com/listing/upmc-hanover/,"
	250 Fame Avenue, Suite 206 A, Hanover, PA, USA"
"
	Lisa A. Davidson Ph.D",http://drdavidson2000@sbcglobal.net,"Lisa Davidson, Ph.D, Clinical Psychologist, Neuropsychologist ",https://concussioncareproviders.com/listing/lisa-a-davidson-ph-d/,"
	15525 Pomerado Road, Suite C-7, Poway, CA 92064, USA"
"
	UAMS Orthopaedics",https://web.fayettevillear.com/Clinics-Medical-Groups/NWA-Orthopaedic-Consulting-(dba)-Shoulder-Center-of-Arkansas-3725,"Ramon Ylanan, MD ",https://concussioncareproviders.com/listing/uams-orthopaedics/,"
	201 W Van Asche Loop, Fayetteville, AR 72703"
"
	Primary Care Sports Medicine",https://www.primarycaresportsmedicine.com/contact-us/,"Byron Patterson, MD ",https://concussioncareproviders.com/listing/primary-care-sports-medicine/,"
	18411 Clark St, Ste 302, Tarzana, CA, USA"
"
	Grand View Health Orthopaedic Center",https://www.gvh.org/locations/,"John Minnich, MD ",https://concussioncareproviders.com/listing/grand-view-health-orthopaedic-center/,"
	103 Bethlehem Pike, Colmar, PA 18915, USA"
"
	Gundersen Health",https://www.gundersenhealth.org/locations/medical-clinics/onalaska/,"Torey Hilt, MD ",https://concussioncareproviders.com/listing/gundersen-health/,"
	3111 Gundersen Drive, Onalaska, WI, USA"
"
	UCLA Neurosurgery",https://www.uclahealth.org/mattel/cdi/contact-us,"Doug Polster, MD ",https://concussioncareproviders.com/listing/ucla-neurosurgery/,"
	10833 Le Conte Avenue, MDCC Rm 22-474, Los Angeles, CA, USA"
"
	Morris Hospital",https://www.morrishospital.org/locations/channahon/channahon-healthcare-center/,"Stefanie Henline, NP ",https://concussioncareproviders.com/listing/morris-hospital-2/,"
	25259 West Reed Street, Channahon, IL, USA"
"
	The Next Level Sports Medicine",https://thenextlevelsportsmedicine.com/,"James Lohse, MD ",https://concussioncareproviders.com/listing/the-next-level-sports-medicine/,"
	4095 Mallory Lane, Franklin, TN 37067, USA"
"
	TSAOG Orthopaedics",https://www.tsaog.com/locations/central/,"David Espinoza, MD ",https://concussioncareproviders.com/listing/tsaog-orthopaedics/,"
	400 Concord Plaza Dr, San Antonio, TX, USA"
"
	Scottish Rite for Children Sports Medicine at THE STAR",https://www.bswhealth.com/,"Jane Chung, MD, FAAP, CAQSM ",https://concussioncareproviders.com/listing/scottish-rite-for-children-sports-medicine-at-the-star/,"
	3800 Gaylord Parkway, Suite 850, Frisco, Texas 75034, USA"
